CustomerID,Gender,Amt_Purchased,Last_Purchase,Frequency,First_Purchase,ChildBks,YouthBks,CookBks,DIYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence
6736,0,325,8,3,16,0,0,0,0,0,0,1,0,0,0,0
6748,0,271,10,1,10,0,0,0,0,0,0,0,0,0,0,1
6764,0,196,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6766,0,278,2,1,2,0,0,0,0,0,0,0,0,0,0,0
6775,1,417,14,12,44,2,1,2,3,1,1,2,0,0,0,0
6778,1,235,12,8,40,2,0,1,0,2,2,0,0,1,1,0
6786,1,320,16,6,46,2,0,1,2,0,0,1,0,0,0,0
6794,1,192,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6801,1,131,14,2,22,1,0,1,0,0,0,0,0,0,0,0
6814,0,190,18,1,18,0,0,0,1,0,0,0,0,0,0,0
6818,1,260,6,7,38,1,0,4,1,0,0,0,0,0,0,0
6828,0,103,14,6,48,2,0,1,1,1,0,1,0,0,0,0
6839,1,212,6,10,42,1,1,2,0,0,0,2,0,0,0,0
6840,0,96,12,4,28,1,1,0,0,0,0,1,0,0,0,0
6845,1,180,14,2,20,0,1,0,0,0,0,0,0,0,0,0
6850,1,96,28,4,44,2,0,0,0,0,1,1,0,0,0,0
6856,0,75,14,4,38,2,0,1,0,0,1,0,0,0,0,0
6859,0,220,16,5,40,0,2,1,1,0,0,1,0,0,0,0
6867,0,209,2,2,8,0,0,0,0,0,0,0,0,0,0,0
6888,1,156,16,4,24,1,0,2,1,0,0,0,1,0,0,0
6889,1,59,30,2,36,1,0,0,0,0,0,1,0,0,0,0
6890,1,219,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6891,1,242,6,2,14,0,0,0,1,0,0,0,0,0,0,0
6909,0,214,12,1,12,0,0,0,0,0,0,0,0,0,0,0
6910,0,206,32,2,36,0,0,1,0,0,1,0,0,0,0,0
6911,1,59,16,1,16,0,0,0,1,0,0,0,0,0,0,1
6914,1,207,2,1,2,0,0,0,0,0,0,0,0,0,0,0
6916,1,271,10,4,28,1,1,0,0,0,0,1,0,0,0,0
6917,1,303,10,9,34,2,1,1,2,0,0,2,1,0,0,0
6922,1,143,4,1,4,0,0,0,0,0,0,0,0,0,0,0
6930,1,60,14,4,28,0,0,1,0,0,1,1,1,0,1,1
6940,1,65,12,2,14,1,0,0,0,0,0,0,0,0,0,0
6947,1,87,22,2,30,1,0,0,0,1,0,0,0,0,0,0
6951,1,257,34,9,66,2,0,1,2,2,0,2,1,1,0,0
6965,1,270,16,2,22,0,0,1,0,0,1,0,0,0,0,0
6966,1,334,4,11,38,1,0,0,0,0,0,2,0,0,0,0
6971,1,334,4,10,46,1,2,2,1,1,1,0,0,0,0,0
6977,1,214,16,7,36,2,1,1,0,1,1,1,0,0,0,0
6978,1,149,14,3,24,0,0,1,1,0,0,1,0,0,0,0
6987,1,202,12,2,16,0,0,1,0,0,0,0,0,0,0,0
6990,1,49,2,1,2,0,0,0,0,0,0,0,0,0,0,0
7009,1,179,10,1,10,0,0,0,0,0,0,0,0,0,0,0
7010,1,250,14,3,30,0,1,0,0,1,1,0,0,0,0,0
7012,1,100,16,2,20,2,0,0,0,0,0,0,0,0,0,0
7027,1,116,10,2,18,1,0,0,0,0,0,0,0,0,0,0
7038,1,154,14,1,14,1,0,0,0,0,0,0,0,0,0,0
7044,0,160,12,8,40,1,1,3,0,0,1,1,0,0,0,0
7052,0,201,10,1,10,0,0,0,0,0,0,0,0,0,0,0
7059,1,110,6,3,20,0,0,1,0,0,0,0,0,0,0,0
7064,1,61,14,1,14,0,0,0,1,0,0,0,0,0,0,0
7076,1,271,30,6,46,0,1,2,1,1,0,1,0,0,0,0
7078,1,388,12,8,54,2,1,1,0,1,1,1,0,0,0,0
7079,1,345,20,11,84,1,0,1,0,2,3,4,0,0,0,1
7090,1,403,24,9,64,2,1,2,1,1,1,1,0,0,0,0
7094,1,157,12,6,38,0,0,2,1,0,1,0,1,0,1,0
7098,1,176,8,1,8,0,0,0,0,0,0,0,0,0,0,0
7103,1,247,34,1,34,0,0,0,0,0,0,1,0,0,0,0
7105,1,59,22,1,22,0,0,0,0,0,0,1,0,0,0,0
7107,1,202,8,11,32,1,0,1,1,0,1,3,0,0,0,1
7116,0,272,20,7,40,2,1,2,0,0,0,2,0,0,0,0
7120,0,311,28,8,60,3,0,2,0,2,1,0,0,0,0,0
7122,0,364,10,5,24,1,0,1,0,0,0,1,0,0,0,1
7150,1,301,12,1,12,0,0,0,0,0,0,0,0,0,0,0
7157,1,68,14,1,14,1,0,0,0,0,0,0,0,0,0,0
7164,0,254,24,1,24,0,1,0,0,0,0,0,0,0,0,0
7182,1,296,16,3,32,0,0,3,0,0,0,0,0,0,0,0
7189,1,145,4,1,4,0,0,0,0,0,0,0,0,0,0,0
7201,1,248,36,1,36,0,1,0,0,0,0,0,0,0,0,0
7207,0,140,22,2,28,0,0,1,0,1,0,0,0,0,0,0
7211,1,336,2,10,24,2,0,0,0,0,1,3,0,0,0,1
7225,1,121,10,2,16,1,0,0,0,0,0,0,0,0,0,0
7230,1,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0
7236,1,97,28,2,34,1,0,0,1,0,0,0,0,0,0,0
7244,1,302,16,1,16,0,1,0,0,0,0,0,0,0,0,0
7246,1,146,32,2,38,0,0,2,0,0,0,0,1,0,0,0
7248,0,384,10,11,34,1,2,1,0,3,2,1,0,0,0,0
7265,1,431,8,10,60,2,1,3,0,0,0,1,0,0,0,0
7267,0,359,2,4,14,1,0,0,0,0,0,0,0,0,0,0
7272,1,160,12,3,22,1,0,0,0,1,0,0,0,1,0,0
7299,1,115,14,1,14,0,1,0,0,0,0,0,0,0,0,0
7301,1,186,2,10,36,1,1,2,0,1,2,1,0,0,0,0
7320,1,455,6,11,50,2,2,3,0,1,0,2,0,0,0,0
7324,1,310,10,2,14,0,0,0,1,0,0,0,0,0,0,0
7326,1,233,16,2,20,1,1,0,0,0,0,0,0,0,0,0
7329,0,292,16,2,22,0,0,2,0,0,0,0,0,0,0,0
7331,0,121,8,1,8,0,0,0,0,0,0,0,0,0,0,0
7332,1,246,22,2,24,0,1,1,0,0,0,0,0,0,0,0
7333,1,233,2,2,8,0,0,0,0,0,0,0,0,0,0,0
7375,1,330,34,8,76,2,1,2,0,0,2,1,0,0,0,0
7378,0,292,14,2,22,0,1,0,1,0,0,0,0,0,0,0
7381,0,239,16,1,16,0,0,1,0,0,0,0,0,0,0,0
7392,0,145,8,3,16,0,0,0,0,0,1,0,0,0,0,0
7393,0,176,10,2,18,1,0,0,0,0,0,0,0,0,0,0
7408,1,264,2,1,2,0,0,0,0,0,0,0,0,0,0,0
7415,1,139,2,9,44,2,0,1,1,0,0,0,0,0,0,0
7437,1,239,12,2,14,0,1,0,0,0,0,0,0,0,0,0
7440,1,136,8,2,12,0,0,0,0,0,0,0,0,0,0,0
7441,1,29,10,1,10,0,0,0,0,0,0,0,0,0,0,0
7448,0,294,12,4,28,0,0,2,0,0,0,1,0,0,0,0
7455,1,233,16,2,18,0,0,0,1,0,0,1,0,0,0,0
7462,1,208,10,10,58,2,1,2,1,0,1,2,0,0,0,0
7468,0,228,16,1,16,0,0,0,0,0,1,0,0,0,0,0
7473,0,69,32,2,38,0,0,0,0,1,1,0,0,0,0,0
7474,1,332,4,11,36,0,0,1,2,1,1,2,0,0,0,0
7483,1,251,14,2,20,0,2,0,0,0,0,0,0,0,0,0
7493,0,244,14,10,58,1,2,6,0,0,0,1,0,0,0,0
7499,1,19,6,1,6,0,0,0,0,0,0,0,0,0,0,0
7533,1,276,22,10,50,0,1,3,0,2,2,2,0,0,0,0
7545,1,17,16,1,16,0,0,1,0,0,0,0,0,0,0,0
7556,0,26,14,1,14,0,0,1,0,0,0,0,0,0,0,0
7559,1,207,16,1,16,0,0,1,0,0,0,0,0,0,0,0
7563,1,275,16,4,32,1,1,0,0,0,2,0,0,0,0,0
7575,1,302,6,12,40,1,1,2,0,0,1,2,0,0,0,0
7577,1,85,14,1,14,0,0,0,0,0,1,0,0,0,0,0
7583,1,77,10,2,14,1,0,0,0,0,0,0,0,0,0,0
7586,1,100,4,1,4,0,0,0,0,0,0,0,0,0,0,0
7588,1,300,10,3,18,1,0,0,0,0,0,1,0,0,0,0
7601,0,244,8,2,12,0,0,0,0,0,0,0,0,0,0,0
7612,0,277,14,1,14,0,0,0,0,1,0,0,0,0,0,0
7614,1,151,4,1,4,0,0,0,0,0,0,0,0,0,0,0
7615,1,302,12,11,72,1,1,2,3,1,1,1,1,0,0,0
7635,1,284,2,1,2,0,0,0,0,0,0,0,0,0,0,0
7636,1,199,10,9,62,0,2,3,1,1,0,1,0,0,0,0
7653,1,60,32,2,40,0,0,0,0,1,0,1,0,0,0,0
7661,0,171,2,2,8,0,0,0,0,0,0,0,0,0,0,0
7662,0,305,2,2,10,0,0,0,0,0,0,0,0,0,0,0
7666,1,400,14,9,56,1,0,2,2,0,2,2,1,0,0,0
7679,0,229,16,2,22,0,0,0,0,1,1,0,0,0,0,1
7680,0,280,24,1,24,0,1,0,0,0,0,0,0,0,0,0
7699,1,319,16,5,32,0,1,1,0,0,1,2,0,0,0,1
7707,1,292,12,1,12,0,0,0,0,0,0,0,0,0,0,0
7708,0,451,14,11,80,1,2,5,0,0,1,2,0,0,0,0
7713,1,129,14,2,20,0,2,0,0,0,0,0,0,0,0,0
7714,1,238,2,10,40,0,0,3,1,1,0,2,0,0,0,0
7721,0,42,6,2,10,0,0,0,0,0,0,0,0,0,0,1
7726,0,151,16,2,22,0,0,1,0,1,0,0,0,0,0,0
7730,1,67,30,2,36,0,0,0,1,0,1,0,0,0,1,0
7733,1,158,2,2,8,0,0,0,0,0,0,0,0,0,0,0
7739,0,173,6,3,22,0,0,0,1,0,0,1,0,0,0,0
7740,1,259,4,2,8,0,0,0,0,0,0,0,0,0,0,0
7742,1,335,4,4,26,0,1,0,0,0,1,1,0,0,0,0
7745,1,41,18,2,20,0,1,0,0,0,1,0,0,0,0,0
7746,1,84,6,2,12,0,0,0,0,0,0,0,0,0,0,0
7760,1,279,12,1,12,0,0,0,0,0,0,0,0,0,0,0
7761,1,368,6,9,42,1,2,1,0,1,0,1,0,0,0,1
7766,1,242,34,3,42,2,0,0,0,0,0,1,0,0,0,0
7771,1,18,24,1,24,0,0,0,0,1,0,0,0,0,0,0
7776,1,400,2,12,62,2,1,2,0,1,1,4,0,0,0,0
7780,0,400,10,7,32,0,0,1,1,0,1,3,1,0,1,1
7784,0,215,2,6,16,0,0,1,0,0,0,0,0,0,0,1
7806,1,214,6,3,20,0,0,1,0,0,0,0,0,0,0,0
7810,1,250,4,2,12,0,0,0,0,0,0,0,0,0,0,0
7817,1,66,2,2,6,0,0,0,0,0,0,0,0,0,0,0
7821,1,70,8,4,22,1,0,0,2,0,0,0,0,0,0,0
7824,0,138,34,2,36,1,0,0,0,1,0,0,0,0,0,0
7836,0,33,4,2,8,0,0,0,0,0,0,0,0,0,0,0
7857,1,246,12,9,44,1,1,2,1,0,1,2,1,0,1,1
7859,1,351,2,8,44,1,0,2,0,1,0,1,0,0,0,0
7865,1,198,12,6,34,2,0,1,1,0,0,1,0,0,0,0
7874,1,69,22,1,22,1,0,0,0,0,0,0,0,0,0,0
7884,0,414,2,9,24,1,0,0,0,1,1,1,0,0,0,1
7899,1,67,14,1,14,0,0,0,0,0,1,0,0,0,0,0
7907,0,78,4,1,4,0,0,0,0,0,0,0,0,0,0,0
7914,0,279,20,6,44,0,1,0,0,2,1,2,0,1,1,1
7921,1,190,6,6,42,0,1,0,0,0,0,1,0,0,0,0
7933,1,248,28,1,28,1,0,0,0,0,0,0,0,0,0,0
7940,0,425,12,10,64,1,0,3,1,2,1,1,2,1,1,0
7942,1,84,24,1,24,0,0,0,1,0,0,0,0,0,0,0
7943,1,302,2,1,2,0,0,0,0,0,0,0,0,0,0,1
7949,1,347,4,4,14,0,0,0,1,0,0,0,0,0,0,0
7953,0,225,14,4,34,0,1,1,1,0,1,0,0,0,0,0
7958,0,271,2,6,34,1,0,1,1,1,0,0,0,0,0,0
7960,1,128,30,1,30,1,0,0,0,0,0,0,0,0,0,0
7971,1,182,16,5,42,2,0,0,0,1,1,1,0,0,0,0
7973,1,299,12,7,38,1,2,1,0,1,0,0,0,0,0,0
7981,1,277,14,11,68,1,1,1,1,2,0,4,0,0,0,0
7992,1,197,16,12,60,3,2,1,0,2,1,3,0,2,0,0
8001,1,167,14,3,24,0,1,1,0,1,0,0,1,0,0,0
8005,1,231,12,2,14,0,0,1,0,0,0,0,0,0,0,0
8008,0,322,24,3,36,0,0,1,0,0,0,2,0,0,0,0
8016,0,196,18,2,22,0,0,1,0,0,1,0,0,0,1,0
8019,1,136,10,2,12,0,0,0,0,0,0,0,0,0,0,1
8022,1,197,2,1,2,0,0,0,0,0,0,0,0,0,0,0
8026,1,252,32,5,60,2,1,0,0,0,0,2,0,0,0,0
8032,0,269,16,1,16,1,0,0,0,0,0,0,0,0,0,0
8048,1,120,2,3,20,1,0,0,0,0,0,0,0,0,0,0
8060,0,230,14,1,14,0,0,1,0,0,0,0,0,0,0,0
8076,1,36,8,2,14,0,0,1,0,0,0,0,0,0,0,0
8090,0,180,8,2,12,0,0,0,0,0,0,0,0,0,0,0
8095,0,223,22,4,44,1,0,1,1,1,0,0,1,1,0,0
8097,1,251,16,12,82,3,0,3,3,1,0,2,0,0,0,0
8099,0,272,10,9,60,1,2,2,0,0,0,3,0,0,0,0
8106,1,314,10,1,10,0,0,0,0,0,0,0,0,0,0,0
8123,1,226,28,1,28,0,0,1,0,0,0,0,0,0,0,0
8142,1,158,14,5,38,1,0,1,1,0,2,0,1,0,1,0
8152,0,107,30,1,30,0,0,1,0,0,0,0,0,0,0,0
8159,0,108,14,5,42,2,0,1,1,0,1,0,0,0,0,0
8167,1,69,20,1,20,0,0,1,0,0,0,0,0,0,0,0
8177,0,209,4,2,8,0,0,0,0,0,0,0,0,0,0,0
8199,1,226,4,2,8,0,0,0,0,0,0,0,0,0,0,1
8201,1,37,6,2,8,0,0,0,0,0,0,0,0,0,0,0
8234,0,305,10,1,10,0,0,0,0,0,0,0,0,0,0,0
8235,1,226,32,7,58,2,1,0,1,0,2,1,0,0,1,0
8242,0,178,14,7,38,0,1,2,2,0,0,2,0,0,0,0
8245,0,303,10,2,16,1,0,0,0,0,0,0,0,0,0,0
8251,1,135,32,2,34,1,0,0,0,0,0,1,0,0,0,0
8254,0,238,8,2,12,0,0,0,0,0,0,0,0,0,0,0
8275,1,231,6,10,44,1,0,2,2,0,2,1,1,0,0,1
8290,0,131,14,1,14,0,0,0,0,1,0,0,0,0,0,0
8291,1,217,16,11,82,3,0,3,3,1,1,0,0,0,0,0
8294,1,303,12,2,20,1,0,0,0,0,0,0,0,0,0,0
8303,1,42,14,1,14,0,0,1,0,0,0,0,0,0,0,0
8324,1,382,2,11,30,2,0,3,1,0,0,1,1,0,0,0
8339,0,301,4,2,6,0,0,0,0,0,0,0,0,0,0,0
8345,1,67,14,1,14,0,0,1,0,0,0,0,0,0,0,0
8356,1,284,6,9,50,2,1,3,0,0,0,1,1,0,0,0
8361,1,200,10,1,10,0,0,0,0,0,0,0,0,0,0,0
8363,1,344,14,9,60,2,3,3,0,0,0,1,0,0,0,0
8366,1,252,8,1,8,0,0,0,0,0,0,0,0,0,0,0
8373,1,275,16,2,24,0,0,0,0,0,1,1,0,0,0,0
8382,1,282,2,1,2,0,0,0,0,0,0,0,0,0,0,0
8389,1,126,2,4,18,1,0,0,0,0,0,0,0,0,0,0
8399,1,182,6,1,6,0,0,0,0,0,0,0,0,0,0,0
8404,0,282,16,1,16,0,0,0,1,0,0,0,0,0,0,1
8413,1,140,8,1,8,0,0,0,0,0,0,0,0,0,0,0
8418,1,366,34,6,56,1,1,2,0,0,0,2,1,0,0,0
8423,1,103,22,2,26,0,0,1,0,0,1,0,0,0,0,0
8438,0,344,12,3,22,0,0,2,0,0,0,0,1,0,0,0
8447,1,282,10,1,10,0,0,0,0,0,0,0,0,0,0,0
8465,1,320,8,9,30,1,1,3,0,0,1,2,0,0,0,1
8476,1,87,8,2,10,0,0,0,0,0,0,0,0,0,0,0
8485,1,351,8,4,20,1,0,1,0,0,0,1,0,0,0,0
8486,1,258,12,1,12,0,0,0,0,0,0,0,0,0,0,0
8507,1,134,26,2,28,0,2,0,0,0,0,0,0,0,0,0
8511,1,216,8,2,14,0,1,0,0,0,0,0,0,0,0,0
8524,1,355,14,8,30,2,0,4,0,1,1,0,0,0,0,0
8528,0,455,12,11,66,2,0,3,4,0,0,1,1,0,0,0
8540,0,262,10,2,12,0,0,0,0,0,0,0,0,0,0,0
8541,1,153,12,7,46,0,0,1,1,3,0,1,0,0,0,0
8544,1,246,10,1,10,0,0,0,0,0,0,0,0,0,0,0
8546,0,249,14,1,14,0,0,1,0,0,0,0,0,0,0,0
8549,1,322,14,2,22,1,0,0,0,1,0,0,0,1,0,1
8551,1,177,8,1,8,0,0,0,0,0,0,0,0,0,0,0
8554,0,257,10,1,10,0,0,0,0,0,0,0,0,0,0,0
8556,1,190,12,1,12,0,0,0,0,0,0,0,0,0,0,0
8568,1,281,6,2,12,0,0,0,0,0,0,0,0,0,0,0
8569,1,323,26,2,34,1,0,0,0,0,1,0,0,0,0,0
8590,1,100,14,2,22,1,0,0,0,0,0,0,0,0,0,0
8599,0,322,6,7,34,1,0,2,0,1,0,2,0,0,0,0
8606,1,169,12,1,12,0,0,0,0,0,0,0,0,0,0,0
8626,0,287,20,2,24,0,1,0,0,0,0,1,0,0,0,0
8653,0,372,14,6,40,2,0,2,0,1,0,1,0,0,0,0
8658,0,384,34,7,50,3,2,1,0,0,0,1,0,0,0,0
8667,0,315,14,6,44,1,0,0,1,2,1,1,0,0,0,0
8673,1,183,12,11,62,3,2,3,1,0,0,1,0,0,0,0
8676,1,67,30,1,30,0,0,0,0,0,0,1,0,0,0,0
8678,1,127,16,2,22,0,0,0,1,0,0,1,0,0,0,0
8720,0,348,6,4,22,2,0,0,0,1,0,0,0,0,0,0
8722,1,227,26,6,38,1,1,1,0,0,0,3,0,0,0,0
8723,1,82,32,1,32,0,0,0,0,0,1,0,0,0,0,0
8730,1,201,2,2,4,0,0,0,0,0,0,0,0,0,0,0
8738,1,128,2,2,6,0,0,0,0,0,0,0,0,0,0,0
8744,1,221,14,2,22,0,0,1,0,0,1,0,0,0,0,0
8774,1,192,18,4,36,0,0,3,0,1,0,0,0,0,0,0
8784,0,30,12,2,14,0,1,0,0,0,0,0,0,0,0,0
8818,0,326,2,4,18,0,1,0,0,0,0,0,0,0,0,0
8843,1,116,2,6,28,0,1,1,1,0,1,0,0,0,0,0
8900,1,341,12,7,44,1,1,2,1,1,0,0,1,0,0,0
8901,1,246,8,7,36,0,2,0,1,1,0,1,0,1,0,0
8903,1,280,10,1,10,0,0,0,0,0,0,0,0,0,0,0
8907,1,294,6,2,10,0,0,0,0,0,0,0,0,0,0,0
8925,1,220,2,1,2,0,0,0,0,0,0,0,0,0,0,0
8927,1,293,12,2,16,1,0,0,0,0,0,0,0,0,0,0
8953,0,72,8,1,8,0,0,0,0,0,0,0,0,0,0,0
8955,0,35,10,2,12,0,0,0,0,0,0,0,0,0,0,0
8956,0,82,8,1,8,0,0,0,0,0,0,0,0,0,0,0
8958,1,305,8,2,16,0,1,0,0,0,0,0,0,0,0,0
8968,1,300,18,2,24,1,0,1,0,0,0,0,0,0,0,0
8976,1,324,2,3,18,0,0,0,0,1,0,0,0,0,0,0
8995,1,238,6,1,6,0,0,0,0,0,0,0,0,0,0,0
9013,0,104,14,2,16,0,0,2,0,0,0,0,0,0,0,0
9019,1,364,32,6,50,1,0,1,0,0,3,1,0,0,0,0
9021,0,91,16,1,16,1,0,0,0,0,0,0,0,0,0,0
9022,0,81,6,1,6,0,0,0,0,0,0,0,0,0,0,0
9026,1,222,12,1,12,0,0,0,0,0,0,0,0,0,0,0
9037,1,108,22,7,60,1,1,0,3,0,1,1,0,0,0,0
9055,1,400,14,7,38,1,0,0,1,1,1,2,0,0,0,0
9068,1,377,4,11,48,0,1,4,0,1,1,1,1,1,1,0
9085,1,100,14,5,42,2,0,2,0,1,0,0,1,1,0,0
9088,1,393,2,7,26,1,0,0,0,0,2,0,0,0,0,0
9103,1,349,14,5,30,0,0,2,1,0,0,1,1,0,0,0
9132,1,183,6,3,18,0,0,0,0,0,1,0,0,0,0,1
9136,1,30,10,2,18,1,0,0,0,0,0,0,0,0,0,0
9137,0,234,12,2,18,0,0,0,1,0,0,0,0,0,0,0
9145,1,252,8,1,8,0,0,0,0,0,0,0,0,0,0,0
9147,1,256,16,2,20,1,0,0,0,0,1,0,0,0,0,0
9153,1,199,12,2,18,0,0,0,1,0,0,0,0,0,0,0
9155,1,231,32,10,72,2,0,5,3,0,0,0,0,0,0,0
9162,1,321,2,7,34,2,1,1,0,0,2,0,1,0,2,0
9172,1,260,14,2,16,1,0,1,0,0,0,0,0,0,0,0
9182,0,296,4,4,16,1,0,0,0,0,0,0,0,0,0,0
9203,1,53,6,1,6,0,0,0,0,0,0,0,0,0,0,0
9208,1,350,20,5,38,1,1,1,2,0,0,0,1,0,0,0
9212,1,302,16,1,16,1,0,0,0,0,0,0,0,0,0,0
9219,1,67,4,4,14,0,0,1,0,0,0,0,0,0,0,0
9229,1,310,32,12,99,2,2,2,2,0,0,4,0,0,0,0
9230,0,219,14,5,40,2,1,1,0,0,0,1,0,0,0,0
9234,1,221,8,1,8,0,0,0,0,0,0,0,0,0,0,0
9246,0,64,10,2,16,0,0,0,0,0,1,0,0,0,0,1
9254,0,245,14,2,20,0,0,0,1,0,0,0,0,0,0,0
9256,1,311,24,12,70,3,3,3,0,0,1,2,0,0,0,0
9260,1,163,10,1,10,0,0,0,0,0,0,0,0,0,0,0
9264,0,341,14,5,34,0,2,2,1,0,0,0,1,0,0,0
9273,1,267,28,2,36,0,0,1,0,0,1,0,0,0,0,0
9283,1,227,24,2,30,1,0,1,0,0,0,0,0,0,0,0
9296,1,275,6,4,28,0,0,0,2,1,0,0,0,0,0,0
9299,1,192,8,1,8,0,0,0,0,0,0,0,0,0,0,0
9304,1,317,2,2,6,0,0,0,0,0,0,0,0,0,0,0
9326,0,227,10,1,10,0,0,0,0,0,0,0,0,0,0,0
9357,1,215,10,8,42,0,2,1,1,1,1,1,0,0,0,0
9363,1,133,16,3,22,1,1,0,0,0,0,1,0,0,0,0
9370,1,75,10,2,16,1,0,0,0,0,0,0,0,0,0,0
9380,0,193,10,6,28,0,1,1,0,2,1,0,0,0,0,0
9400,0,250,6,1,6,0,0,0,0,0,0,0,0,0,0,0
9414,0,116,6,5,28,1,0,0,0,1,0,0,0,0,0,1
9423,1,193,8,6,20,0,1,2,1,0,0,0,0,0,0,0
9440,0,135,8,1,8,0,0,0,0,0,0,0,0,0,0,0
9461,1,241,10,1,10,0,0,0,0,0,0,0,0,0,0,0
9464,0,264,10,12,58,1,1,4,0,0,1,3,2,0,0,1
9477,0,258,2,4,16,1,1,0,0,0,0,0,0,0,0,0
9484,0,254,12,9,64,0,2,1,1,0,2,2,1,0,2,1
9503,1,136,14,6,46,1,1,1,0,0,2,1,1,0,1,0
9507,1,116,4,2,8,0,0,0,0,0,0,0,0,0,0,0
9532,0,306,14,1,14,1,0,0,0,0,0,0,0,0,0,0
9535,1,123,32,2,40,0,1,0,0,1,0,0,0,0,0,0
9536,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0
9548,1,183,12,2,16,0,1,0,0,0,0,0,0,0,0,0
9551,1,228,16,9,46,3,2,3,0,0,1,0,1,0,0,0
9564,0,167,12,2,16,0,0,0,1,0,0,0,0,0,0,0
9565,1,258,6,2,10,0,0,0,0,0,0,0,0,0,0,0
9571,0,321,4,2,12,0,0,0,0,0,0,0,0,0,0,0
9586,0,258,20,1,20,0,0,0,0,0,0,1,0,0,0,0
9590,1,189,12,2,18,1,0,0,0,0,0,0,0,0,0,0
9595,1,162,12,2,16,1,0,0,0,0,0,0,0,0,0,0
9611,1,454,30,11,64,3,1,2,0,0,2,3,1,0,1,0
9618,0,331,8,11,64,1,1,3,1,0,2,1,0,0,0,1
9633,1,217,14,4,28,1,1,1,0,0,1,0,0,0,0,0
9634,0,215,14,1,14,0,0,1,0,0,0,0,0,0,0,0
9639,1,139,10,1,10,0,0,0,0,0,0,0,0,0,0,0
9642,1,208,8,4,28,0,1,0,2,0,0,0,0,0,0,0
9650,1,50,8,2,12,0,0,0,0,0,0,0,0,0,0,0
9657,1,26,8,1,8,0,0,0,0,0,0,0,0,0,0,0
9659,1,265,14,1,14,1,0,0,0,0,0,0,0,0,0,0
9676,0,263,16,1,16,0,0,1,0,0,0,0,0,0,0,0
9683,1,178,12,2,14,0,1,0,0,0,0,0,0,0,0,0
9687,1,304,16,1,16,0,0,0,1,0,0,0,0,0,0,0
9688,1,293,16,1,16,0,0,0,0,0,1,0,0,0,0,0
9700,1,38,4,1,4,0,0,0,0,0,0,0,0,0,0,0
9703,0,20,10,1,10,0,0,0,0,0,0,0,0,0,0,1
9709,0,190,16,2,20,0,0,1,0,1,0,0,0,0,0,0
9712,1,63,2,2,4,0,0,0,0,0,0,0,0,0,0,0
9713,0,129,14,2,22,0,0,0,0,1,1,0,0,0,0,0
9720,1,302,14,1,14,0,0,0,0,1,0,0,0,0,0,0
9727,1,421,14,12,50,1,1,1,1,3,2,2,0,0,0,0
9732,1,396,28,7,50,1,0,2,0,2,1,1,1,1,1,0
9736,0,199,32,2,34,0,2,0,0,0,0,0,0,0,0,0
9737,1,270,10,1,10,0,0,0,0,0,0,0,0,0,0,0
9739,1,185,14,5,42,0,1,2,0,0,0,1,1,0,0,0
9764,1,143,8,2,14,0,1,0,0,0,0,0,0,0,0,0
9771,1,174,20,2,24,1,0,0,0,1,0,0,0,0,0,0
9774,1,397,8,11,70,3,1,1,0,1,2,2,0,0,0,1
9781,1,169,28,4,42,1,0,2,1,0,0,0,0,0,0,0
9798,1,71,4,1,4,0,0,0,0,0,0,0,0,0,0,0
9809,0,251,8,6,36,2,0,0,1,1,1,0,0,0,0,0
9810,0,131,12,1,12,0,0,0,0,0,0,0,0,0,0,0
9814,0,102,6,1,6,0,0,0,0,0,0,0,0,0,0,1
9817,1,85,24,2,32,0,0,1,0,0,0,1,0,0,0,0
9828,0,290,8,2,10,0,0,0,0,0,0,0,0,0,0,0
9832,1,127,2,2,4,0,0,0,0,0,0,0,0,0,0,0
9834,1,153,16,10,36,2,0,4,0,2,1,1,0,0,0,0
9835,1,64,2,2,6,0,0,0,0,0,0,0,0,0,0,0
9836,1,240,8,1,8,0,0,0,0,0,0,0,0,0,0,0
9839,0,303,12,1,12,0,0,0,0,0,0,0,0,0,0,1
9850,1,226,12,10,44,1,1,3,1,0,1,2,1,0,1,0
9856,0,227,16,1,16,0,0,0,0,0,1,0,0,0,0,0
9883,1,243,26,9,56,1,2,2,1,0,0,3,0,0,0,0
9888,1,108,2,2,4,0,0,0,0,0,0,0,0,0,0,0
9894,0,224,12,2,16,1,0,0,0,0,0,0,0,0,0,0
9899,1,234,14,1,14,0,0,0,0,0,1,0,0,0,0,0
9923,1,269,24,1,24,1,0,0,0,0,0,0,0,0,0,0
9925,1,76,14,1,14,0,0,0,1,0,0,0,0,0,0,0
9933,1,309,34,2,40,0,1,0,1,0,0,0,0,0,0,0
9934,1,88,10,1,10,0,0,0,0,0,0,0,0,0,0,0
9953,0,142,16,8,34,2,0,4,1,0,1,0,1,0,0,0
9961,1,316,10,2,14,0,0,1,0,0,0,0,0,0,0,0
9967,1,213,16,7,54,2,0,3,0,0,1,1,0,0,0,0
9969,1,76,6,2,12,0,0,0,0,0,0,0,0,0,0,0
