Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11,last_donation
105352,1,1,0,1,0,0,1,0,0,0,0,0,6
105353,1,1,1,0,1,0,1,0,1,0,1,0,10
105354,1,0,0,0,0,0,0,0,0,0,0,0,0
105355,1,1,1,1,1,0,1,1,0,0,0,0,7
105356,1,1,1,0,0,1,0,0,0,1,0,0,9
105357,1,0,0,0,0,0,0,0,0,0,0,0,0
105358,1,1,0,0,0,0,0,0,0,0,0,0,1
105359,1,0,0,1,1,0,1,1,0,0,0,0,7
105360,1,0,1,0,0,0,0,0,1,1,0,0,9
105361,1,0,0,0,0,0,1,0,1,0,0,0,8
105362,1,1,0,0,0,0,0,0,0,0,0,0,1
105363,1,1,1,1,1,1,1,1,1,1,1,0,10
105364,1,1,0,0,0,0,0,0,0,0,0,0,1
105365,1,1,1,0,0,0,0,0,0,0,0,0,2
105366,1,0,0,0,0,0,0,0,0,0,0,0,0
105367,1,0,0,0,0,0,0,0,0,0,0,0,0
105368,1,0,0,0,0,0,0,0,0,0,0,0,0
105369,1,1,1,1,1,1,0,0,0,0,0,0,5
105370,1,1,1,1,1,1,1,1,1,0,1,0,10
105371,1,1,1,1,0,0,0,0,0,0,0,0,3
105372,1,1,1,0,0,0,0,0,0,0,0,0,2
105373,1,0,0,1,0,0,0,1,0,0,0,0,7
105374,1,1,0,0,0,0,0,0,0,0,0,0,1
105375,1,1,0,0,0,0,0,0,0,0,0,0,1
105376,1,1,0,0,0,0,0,0,0,0,0,0,1
105377,1,0,0,0,0,0,0,0,0,0,0,0,0
105378,1,0,0,0,0,0,0,0,0,0,0,0,0
105379,1,0,0,0,0,0,0,0,0,0,0,0,0
105380,1,0,0,0,0,0,0,0,0,0,0,0,0
105381,1,1,0,0,0,0,0,0,0,0,0,0,1
105382,1,0,0,0,0,0,0,0,0,0,0,0,0
105383,1,1,1,1,1,1,1,0,1,0,0,0,8
105384,1,0,0,0,0,0,0,0,0,0,0,0,0
105385,1,1,0,0,0,0,0,0,0,0,0,0,1
105386,1,1,1,1,1,1,1,0,1,1,1,0,10
105387,1,1,1,1,1,1,1,0,0,0,0,0,6
105388,1,1,0,1,1,0,1,0,1,1,1,0,10
105389,1,1,1,1,1,1,1,1,1,0,1,1,10
105390,1,0,0,0,0,0,0,0,0,0,0,0,0
105391,1,1,1,0,1,0,0,0,1,1,0,0,9
105392,1,1,1,1,0,0,0,0,0,0,0,0,3
105393,1,1,1,1,0,1,0,0,0,0,0,0,5
105394,1,0,0,0,0,0,0,0,0,0,0,0,0
105395,1,1,0,1,0,0,0,0,1,0,1,1,10
105396,1,0,0,0,0,0,0,0,0,0,0,0,0
105397,1,1,1,1,1,1,1,1,1,1,0,1,9
105398,1,1,1,1,1,1,1,0,1,1,1,1,10
105399,1,1,1,1,0,1,1,0,0,0,0,0,6
105400,1,1,0,0,0,0,0,0,0,0,0,0,1
105401,1,1,0,0,0,0,0,0,0,0,0,0,1
105402,1,1,1,0,0,0,0,0,0,0,0,0,2
105403,1,0,0,0,0,0,0,0,0,0,0,0,0
105404,1,0,1,1,1,1,1,1,1,1,1,1,10
105405,1,0,0,0,0,0,0,0,0,0,0,0,0
105406,1,1,1,1,1,1,1,1,1,1,1,1,10
105407,1,0,0,0,0,0,0,0,0,0,0,0,0
105408,1,1,1,0,1,0,0,1,0,0,0,0,7
105409,1,1,1,1,1,1,1,1,1,1,1,0,10
105410,1,1,1,1,1,1,1,1,1,1,1,1,10
105411,1,1,0,1,0,1,1,0,1,0,0,1,8
105412,1,0,0,0,0,0,0,0,0,0,0,0,0
105413,1,1,0,1,1,0,1,0,1,0,0,1,8
105414,1,0,0,0,0,0,0,0,0,0,0,0,0
105415,1,1,0,0,0,0,0,0,0,0,0,0,1
105416,1,0,0,0,0,0,0,0,0,0,0,0,0
105417,1,0,0,0,0,0,0,0,0,0,0,0,0
105418,1,1,0,0,1,1,1,1,1,1,1,1,10
105419,1,1,1,1,1,1,0,1,0,0,0,0,7
105420,1,1,1,1,0,0,0,0,0,0,0,0,3
105421,1,0,0,0,0,0,0,0,0,0,0,0,0
105422,1,1,1,1,1,1,1,1,1,1,1,1,10
105423,1,1,1,0,0,0,0,0,0,0,0,0,2
105424,1,1,1,1,0,0,0,0,0,0,0,1,3
105425,1,1,1,1,1,1,1,1,0,1,1,0,10
105426,1,0,0,0,0,0,0,0,0,0,0,0,0
105427,1,0,0,0,0,0,0,0,0,0,0,0,0
105428,1,1,0,1,1,1,0,0,1,1,1,0,10
105429,1,0,0,0,0,0,0,0,0,0,0,0,0
105430,1,0,1,1,1,1,0,1,1,0,0,0,8
105431,1,1,1,1,0,0,0,0,0,0,0,0,3
105432,1,0,0,0,0,0,0,0,0,0,0,0,0
105433,1,1,0,1,1,0,0,0,0,0,0,0,4
105434,1,0,0,1,1,0,1,0,0,0,0,0,6
105435,1,0,1,1,0,0,1,1,1,0,0,0,8
105436,1,1,0,0,0,0,0,0,0,0,0,0,1
105437,1,0,0,0,0,0,0,0,0,0,0,0,0
105438,1,1,1,0,0,0,0,0,1,1,1,1,10
105439,1,1,0,0,0,0,0,0,0,0,0,0,1
105440,1,1,1,1,0,1,0,0,1,0,1,1,10
105441,1,1,1,1,1,1,0,0,0,0,0,0,5
105442,1,0,0,0,0,0,0,0,1,1,1,0,10
105443,1,1,1,1,0,1,0,0,0,0,0,0,5
105444,1,0,0,0,0,0,0,0,0,0,0,0,0
105445,1,0,0,0,0,0,0,0,0,0,0,0,0
105446,1,1,1,1,1,1,1,0,1,0,0,0,8
105447,1,0,0,0,0,0,0,0,0,0,0,0,0
105448,1,1,0,0,0,0,0,0,0,0,0,0,1
105449,1,1,1,0,0,0,0,0,0,0,0,0,2
105450,1,1,1,0,0,0,0,0,0,0,0,0,2
105451,1,0,0,0,0,0,0,0,0,1,0,0,9
105452,1,0,0,0,0,0,0,0,0,0,0,0,0
105453,1,0,0,0,0,0,0,0,0,0,0,0,0
105454,1,1,0,0,0,0,0,0,0,0,0,0,1
105455,1,1,0,0,0,0,0,0,0,0,0,0,1
105456,1,1,1,0,1,0,0,0,0,0,0,0,4
105457,1,0,0,0,0,0,0,0,0,0,0,0,0
105458,1,1,1,1,1,1,0,1,1,1,1,0,10
105459,1,0,1,0,0,0,0,0,0,0,0,0,2
105460,1,1,0,1,1,1,0,1,0,0,0,0,7
105461,1,1,0,0,0,0,0,0,0,0,0,0,1
105462,1,1,0,1,1,0,0,0,0,0,0,0,4
105463,1,1,1,1,1,1,1,0,1,1,1,1,10
105464,1,1,0,0,0,0,0,0,0,0,0,0,1
105465,1,0,0,0,0,0,0,0,0,0,0,0,0
105466,1,1,1,1,1,1,1,1,1,1,1,0,10
105467,1,0,0,0,0,0,1,1,1,1,1,1,10
105468,1,0,0,0,0,0,0,0,0,0,0,0,0
105469,1,0,0,1,0,0,1,0,0,0,0,1,6
105470,1,1,0,0,0,0,0,0,1,1,1,0,10
105471,1,0,0,0,0,0,0,0,0,0,0,0,0
105472,1,1,1,1,0,0,0,0,1,0,1,0,10
105473,1,0,0,0,0,0,0,0,0,0,0,0,0
105474,1,1,0,0,0,0,0,0,0,0,0,0,1
105475,1,0,0,0,0,0,0,0,0,0,0,0,0
105476,1,0,0,0,0,0,0,0,0,0,0,0,0
105477,1,1,1,1,1,1,1,0,0,0,0,0,6
105478,1,1,1,1,1,1,0,1,1,0,1,1,10
105479,1,1,1,1,1,1,1,1,1,1,0,1,9
105480,1,1,1,1,1,1,1,1,1,1,0,1,9
105481,1,0,0,0,0,0,0,0,0,0,0,0,0
105482,1,0,0,0,0,0,0,0,0,0,0,0,0
105483,1,1,1,1,1,1,1,1,1,1,1,1,10
105484,1,0,0,0,0,0,0,0,0,0,0,0,0
105485,1,0,0,0,0,0,0,0,0,0,0,0,0
105486,1,0,0,0,0,0,0,0,0,0,0,0,0
105487,1,0,0,0,0,0,0,0,0,0,0,0,0
105488,1,0,1,0,0,0,0,0,0,0,0,0,2
105489,1,1,1,1,1,0,0,0,0,0,0,0,4
105490,1,0,0,0,0,0,0,0,0,0,0,0,0
105491,1,0,0,0,1,1,0,1,0,0,0,0,7
105492,1,1,1,1,1,1,1,1,1,0,1,0,10
105493,1,1,0,0,1,0,0,0,0,0,0,0,4
105494,1,0,0,1,0,0,0,0,0,0,0,0,3
105495,1,0,0,0,0,0,0,0,0,0,0,0,0
105496,1,1,1,0,0,0,0,1,1,1,0,0,9
105497,1,0,0,0,0,0,0,0,0,0,0,0,0
105498,1,1,1,1,1,1,1,1,1,1,1,1,10
105499,1,0,0,0,1,1,1,1,0,1,0,0,9
105500,1,0,1,1,0,0,0,0,0,0,0,0,3
105501,1,1,0,1,1,1,1,1,1,1,1,1,10
105502,1,0,0,0,0,0,0,0,0,0,0,0,0
105503,1,1,1,0,0,0,0,0,0,0,0,0,2
105504,1,1,1,1,1,1,1,0,0,0,0,0,6
105505,1,1,1,1,1,1,1,1,1,1,1,1,10
105506,1,0,0,0,0,0,0,0,0,0,0,0,0
105507,1,0,0,0,0,1,0,0,0,0,0,0,5
105508,1,1,0,1,0,1,0,0,0,0,0,0,5
105509,1,1,0,0,1,0,1,0,1,1,1,0,10
105510,1,1,0,0,0,0,0,0,0,0,0,0,1
105511,1,0,0,0,0,0,0,0,0,0,0,0,0
105512,1,1,1,1,1,1,0,1,0,0,0,0,7
105513,1,0,0,0,0,0,0,0,0,0,0,0,0
105514,1,0,0,0,0,0,0,0,0,0,0,0,0
105515,1,1,0,0,0,0,0,0,0,0,0,0,1
105516,1,1,1,1,1,1,1,1,1,1,1,0,10
105517,1,1,1,0,1,1,1,1,1,0,0,0,8
105518,1,1,0,0,0,0,1,0,0,0,1,0,10
105519,1,1,1,0,0,0,0,0,0,0,0,0,2
105520,1,1,0,1,0,0,0,0,0,0,0,0,3
105521,1,0,0,0,0,0,0,0,0,0,0,0,0
105522,1,0,0,1,1,1,1,1,1,0,0,1,8
105523,1,0,1,1,0,0,0,0,0,0,0,0,3
105524,1,0,0,0,0,0,0,0,0,0,0,0,0
105525,1,1,1,1,1,1,1,1,1,1,1,1,10
105526,1,1,1,0,0,0,0,0,0,0,0,0,2
105527,1,0,0,0,0,0,0,0,0,0,0,0,0
105528,1,1,1,0,1,1,1,0,1,1,1,1,10
105529,1,0,0,0,0,0,0,0,0,0,0,0,0
105530,1,0,0,0,0,0,0,0,0,0,0,0,0
105531,1,0,0,0,0,1,1,0,0,0,0,1,6
105532,1,1,0,0,0,0,0,0,0,0,0,0,1
105533,1,0,0,0,0,0,0,0,0,0,0,0,0
105534,1,1,0,0,0,0,0,0,0,0,0,0,1
105535,1,0,0,0,0,0,0,0,0,0,0,0,0
105536,1,1,0,0,0,0,0,0,0,0,0,0,1
105537,1,0,0,0,0,0,0,0,0,0,0,0,0
105538,1,0,0,1,0,0,0,1,1,1,1,0,10
105539,1,1,0,0,0,0,0,0,0,0,0,0,1
105540,1,0,0,0,1,0,0,1,1,1,0,0,9
105541,1,0,0,0,0,0,0,0,0,0,0,0,0
105542,1,0,0,0,0,0,0,0,0,0,0,0,0
105543,1,1,1,1,1,1,1,1,1,1,1,1,10
105544,1,0,0,0,0,0,1,1,1,1,1,1,10
105545,1,0,0,1,0,0,0,0,0,0,0,0,3
105546,1,1,1,1,1,1,1,0,1,1,0,1,9
105547,1,1,0,0,0,1,0,0,0,0,0,0,5
105548,1,1,1,0,0,0,0,0,0,0,0,0,2
105549,1,1,1,1,1,1,0,0,0,0,0,0,5
105550,1,1,1,1,1,0,0,0,0,0,0,0,4
105551,1,1,1,1,1,1,1,1,1,1,1,0,10
105552,1,0,0,1,1,1,1,0,0,0,0,0,6
105553,1,0,0,0,0,0,1,0,0,0,0,0,6
105554,1,0,0,0,0,0,0,0,0,0,0,0,0
105555,1,1,1,1,1,0,0,0,0,0,0,0,4
105556,1,0,0,0,0,0,0,0,0,0,0,0,0
105557,1,0,0,1,1,0,0,0,0,0,0,0,4
105558,1,1,1,1,1,1,0,0,0,0,0,0,5
105559,1,1,1,0,0,0,0,0,0,0,0,1,2
105560,1,0,0,0,0,1,0,1,0,0,1,0,10
105561,1,0,0,0,0,0,0,0,0,1,0,0,9
105562,1,1,1,1,0,0,1,1,1,1,0,1,9
105563,1,0,0,0,0,0,0,0,0,0,0,0,0
105564,1,1,0,0,0,0,0,0,0,0,0,0,1
105565,1,1,1,0,0,0,1,0,0,0,0,0,6
105566,1,1,1,1,0,0,0,0,0,0,0,0,3
105567,1,0,0,0,0,0,0,0,0,0,0,0,0
105568,1,0,1,1,1,1,1,1,1,1,1,1,10
105569,1,0,0,0,0,0,0,0,0,0,0,0,0
105570,1,1,1,1,1,1,1,1,1,1,1,1,10
105571,1,0,0,0,0,0,0,1,1,0,1,1,10
105572,1,1,1,1,1,1,0,0,1,0,1,0,10
105573,1,1,0,0,1,1,1,1,1,1,1,1,10
105574,1,1,1,1,1,1,1,0,0,0,0,0,6
105575,1,1,1,1,1,1,1,1,1,1,1,0,10
105576,1,1,1,1,1,0,0,0,1,0,1,1,10
105577,1,1,1,1,1,1,0,1,1,1,1,1,10
105578,1,1,1,0,0,1,0,1,1,1,0,0,9
105579,1,0,0,0,0,0,0,0,0,0,0,0,0
105580,1,1,1,1,0,1,1,1,0,1,0,0,9
105581,1,1,0,0,0,1,0,0,0,0,0,0,5
105582,1,1,1,1,1,1,1,1,0,1,0,0,9
105583,1,0,0,0,0,0,0,0,0,0,0,0,0
105584,1,1,0,0,0,0,0,0,0,0,0,0,1
105585,1,1,0,1,1,1,1,1,0,0,0,0,7
105586,1,0,0,0,0,0,0,0,0,0,0,0,0
105587,1,1,1,1,0,0,0,0,0,0,0,0,3
105588,1,0,0,0,0,0,0,0,0,0,0,0,0
105589,1,0,1,0,0,0,0,1,0,0,0,0,7
105590,1,1,0,1,0,0,0,0,0,0,0,0,3
105591,1,0,0,0,0,0,0,0,0,0,0,0,0
105592,1,0,0,0,0,0,0,1,1,0,1,0,10
105593,1,1,1,1,1,1,1,0,1,0,1,0,10
105594,1,0,1,1,0,0,0,0,0,0,0,0,3
105595,1,0,0,0,0,0,0,1,1,1,1,1,10
105596,1,0,0,0,0,0,0,0,0,0,0,0,0
105597,1,0,0,0,0,0,0,0,0,0,0,0,0
105598,1,0,0,0,0,0,0,0,0,0,1,0,10
105599,1,1,0,0,0,0,0,0,0,0,0,0,1
105600,1,0,0,0,0,0,0,0,0,0,0,0,0
105601,1,0,0,1,1,1,1,1,1,1,1,1,10
105602,1,0,0,0,0,0,0,0,0,0,0,0,0
105603,1,0,0,0,0,0,0,0,0,0,0,0,0
105604,1,1,1,1,0,1,1,1,0,0,1,0,10
105605,1,0,0,0,0,0,0,0,0,0,0,0,0
105606,1,0,0,0,0,0,0,0,0,0,0,0,0
105607,1,0,0,0,0,0,0,0,0,0,0,0,0
105608,1,0,0,0,0,0,0,0,0,0,0,0,0
105609,1,0,0,1,1,1,0,0,0,0,0,0,5
105610,1,1,0,0,1,0,0,0,0,0,0,0,4
105611,1,1,0,0,0,0,0,0,0,0,0,0,1
105612,1,0,0,0,0,0,0,0,0,0,0,0,0
105613,1,1,1,1,1,0,0,1,1,1,1,1,10
105614,1,1,1,1,1,0,1,0,1,1,1,0,10
105615,1,1,0,0,0,0,0,0,0,0,0,0,1
105616,1,0,0,0,0,0,0,0,0,0,0,0,0
105617,1,0,0,0,0,0,1,1,0,0,0,0,7
105618,1,1,0,0,0,0,0,0,0,0,0,0,1
105619,1,0,0,0,0,0,0,0,0,0,0,0,0
105620,1,0,0,0,0,0,0,0,0,0,0,0,0
105621,1,0,0,0,0,0,0,0,0,0,0,0,0
105622,1,0,0,0,0,0,1,0,0,0,0,0,6
105623,1,1,0,0,0,0,0,1,0,0,0,0,7
105624,1,1,1,1,0,0,0,0,0,1,1,0,10
105625,1,0,0,0,0,0,0,0,0,0,0,0,0
105626,1,1,0,0,0,0,0,0,0,0,0,0,1
105627,1,1,1,1,1,1,1,1,1,1,1,1,10
105628,1,0,0,0,0,0,1,0,0,0,0,0,6
105629,1,1,0,0,1,1,1,1,1,1,1,0,10
105630,1,1,1,1,1,1,1,1,1,1,1,1,10
105631,1,0,0,0,0,0,0,0,0,0,0,0,0
105632,1,0,0,0,0,0,0,0,0,0,0,0,0
105633,1,0,0,0,0,0,0,0,0,0,0,0,0
105634,1,1,1,1,0,0,0,0,0,0,0,0,3
105635,1,0,0,0,0,0,0,0,0,0,0,0,0
105636,1,1,0,0,0,0,0,0,0,0,0,0,1
105637,1,0,1,0,1,1,0,1,1,1,1,1,10
105638,1,0,1,0,0,0,0,0,0,1,1,1,10
105639,1,0,0,0,0,0,0,0,0,0,0,0,0
105640,1,0,0,0,0,0,1,0,0,0,0,0,6
105641,1,0,0,0,0,0,0,0,0,0,0,0,0
105642,1,1,1,0,0,0,0,1,0,1,1,1,10
105643,1,0,0,0,0,0,0,0,0,0,0,0,0
105644,1,0,0,0,0,0,0,0,0,0,0,0,0
105645,1,0,0,0,0,0,0,0,0,0,0,0,0
105646,1,1,0,1,1,1,1,0,1,0,0,0,8
105647,1,0,0,0,0,0,0,0,0,0,0,0,0
105648,1,1,0,0,0,1,1,0,0,0,0,0,6
105649,1,1,1,1,0,0,0,0,0,0,0,0,3
105650,1,1,1,1,1,1,1,1,1,1,1,1,10
105651,1,1,1,0,1,1,1,1,1,1,1,1,10
105652,1,1,0,0,0,0,0,0,0,0,0,0,1
105653,1,1,1,0,0,1,1,1,0,1,0,0,9
105654,1,1,1,1,1,1,0,0,0,0,0,0,5
105655,1,1,0,0,0,0,0,0,0,0,0,0,1
105656,1,1,1,1,1,1,1,1,1,1,1,1,10
105657,1,0,0,1,1,1,0,0,1,1,1,0,10
105658,1,1,1,1,0,0,0,0,0,0,0,0,3
105659,1,0,0,0,0,0,0,0,0,0,0,0,0
105660,1,1,0,0,1,0,0,0,0,1,0,0,9
105661,1,0,0,0,0,0,0,0,0,0,0,0,0
105662,1,1,0,1,0,0,0,0,0,0,0,0,3
105663,1,0,0,0,0,0,0,0,0,0,0,0,0
105664,1,1,1,1,1,0,1,0,0,0,1,0,10
105665,1,0,0,0,0,0,0,0,0,0,0,0,0
105666,1,1,0,0,0,0,0,0,0,0,0,0,1
105667,1,1,1,1,1,1,1,1,1,1,1,1,10
105668,1,1,1,1,0,0,0,0,0,0,1,0,10
105669,1,0,0,0,0,0,0,0,0,0,0,0,0
105670,1,1,1,1,1,1,1,1,0,1,1,1,10
105671,1,1,0,0,0,1,1,0,1,1,1,0,10
105672,1,0,0,0,0,0,0,0,0,0,0,0,0
105673,1,1,0,0,0,1,1,1,1,0,1,1,10
105674,1,0,0,0,1,0,0,0,1,0,1,0,10
105675,1,0,0,0,0,0,0,0,0,0,0,0,0
105676,1,0,1,0,0,0,0,0,0,0,0,0,2
105677,1,0,0,0,0,0,0,0,0,0,0,0,0
105678,1,1,1,1,1,1,0,1,0,0,0,0,7
105679,1,1,1,1,1,0,0,0,1,1,1,1,10
105680,1,1,1,1,1,1,1,1,1,1,1,1,10
105681,1,0,0,0,0,0,0,0,0,0,0,0,0
105682,1,0,1,0,0,0,0,0,0,0,0,0,2
105683,1,0,1,0,1,1,1,1,1,0,0,0,8
105684,1,0,1,0,0,0,0,0,0,0,0,0,2
105685,1,0,1,1,0,0,1,1,1,0,0,0,8
105686,1,0,0,0,0,0,0,0,0,0,0,0,0
105687,1,1,1,1,1,1,1,1,1,0,1,1,10
105688,1,1,1,0,0,0,0,0,0,0,0,0,2
105689,1,0,0,0,0,0,0,0,0,0,0,0,0
105690,1,1,0,0,0,0,0,0,0,0,0,0,1
105691,1,0,0,0,0,0,0,0,0,0,0,0,0
105692,1,1,1,1,1,1,1,1,1,1,1,1,10
105693,1,0,1,1,0,0,1,0,0,1,0,0,9
105694,1,0,0,0,0,0,0,0,0,0,0,0,0
105695,1,0,0,0,0,0,0,0,0,0,0,0,0
105696,1,1,1,1,1,1,1,1,1,1,0,0,9
105697,1,0,0,0,0,0,0,0,0,0,0,0,0
105698,1,1,0,0,0,0,1,1,1,1,1,1,10
105699,1,0,1,1,1,1,0,0,1,1,0,0,9
105700,1,1,0,0,0,0,0,0,0,0,0,0,1
105701,1,0,0,0,0,0,0,0,0,0,0,0,0
105702,1,0,0,0,0,0,0,0,0,0,0,0,0
105703,1,0,0,0,0,0,0,0,0,1,1,1,10
105704,1,0,0,0,0,0,0,0,0,0,0,0,0
105705,1,1,1,1,1,0,1,0,0,0,1,0,10
105706,1,0,0,0,0,0,0,0,0,0,0,0,0
105707,1,1,0,0,0,0,0,0,0,0,0,0,1
105708,1,1,1,1,1,1,1,1,1,1,1,1,10
105709,1,0,0,0,0,0,0,0,0,0,0,0,0
105710,1,1,1,0,0,0,0,0,0,0,0,0,2
105711,1,0,0,0,0,0,0,0,0,0,0,0,0
105712,1,0,0,0,0,0,0,0,0,0,0,0,0
105713,1,0,0,0,0,1,0,0,0,0,0,0,5
105714,1,1,1,0,0,0,1,0,0,0,0,0,6
105715,1,0,0,0,0,0,0,0,0,0,1,0,10
105716,1,1,1,1,1,0,0,0,0,0,0,0,4
105717,1,0,0,0,1,1,1,1,1,0,0,0,8
105718,1,0,0,0,1,1,1,1,0,0,0,0,7
105719,1,0,0,0,0,0,0,0,0,0,0,0,0
105720,1,0,0,0,0,0,0,0,0,0,0,0,0
105721,1,1,0,0,0,0,0,0,0,0,0,0,1
105722,1,0,0,0,0,0,0,0,0,0,0,0,0
105723,1,1,0,0,0,0,0,0,0,0,0,0,1
105724,1,1,1,1,1,1,1,1,1,1,1,1,10
105725,1,0,0,0,0,0,0,0,0,0,0,0,0
105726,1,0,1,1,0,0,0,0,0,0,0,0,3
105727,1,1,0,1,1,1,0,0,0,0,0,0,5
105728,1,0,1,1,1,1,0,0,0,0,0,0,5
105729,1,1,1,1,1,0,0,0,0,0,1,1,10
105730,1,0,0,0,0,0,0,0,0,0,0,0,0
105731,1,0,0,0,0,0,0,0,0,1,0,0,9
105732,1,0,0,0,0,0,0,0,0,0,0,0,0
105733,1,0,0,0,0,0,0,0,0,0,0,0,0
105734,1,0,0,0,0,0,0,0,0,0,0,0,0
105735,1,1,0,0,1,1,0,0,0,0,0,0,5
105736,1,1,0,0,0,0,0,0,0,0,0,0,1
105737,1,0,0,0,0,0,0,1,1,1,0,0,9
105738,1,1,1,1,1,1,1,1,1,1,1,1,10
105739,1,1,0,0,0,0,0,0,0,0,0,0,1
105740,1,1,0,0,0,0,0,0,0,0,0,0,1
105741,1,0,0,0,0,1,0,0,1,0,0,0,8
105742,1,1,1,1,0,1,0,1,1,1,1,0,10
105743,1,0,0,0,0,0,0,0,0,0,0,0,0
105744,1,1,0,0,0,0,1,0,0,0,0,0,6
105745,1,1,1,1,1,1,1,1,1,1,1,1,10
105746,1,0,0,0,0,0,0,0,0,0,0,0,0
105747,1,0,0,0,0,0,0,0,0,0,0,0,0
105748,1,1,0,0,0,0,0,0,0,0,0,0,1
105749,1,1,1,1,1,1,0,0,0,0,0,0,5
105750,1,0,0,0,0,0,0,0,0,0,0,0,0
105751,1,1,1,1,1,1,1,1,1,1,1,0,10
105752,1,1,1,1,0,0,0,0,0,0,0,0,3
105753,1,0,0,0,0,0,0,0,0,0,0,0,0
105754,1,0,0,0,0,0,0,0,0,0,0,0,0
105755,1,1,1,1,1,1,1,1,1,1,1,0,10
105756,1,1,0,0,0,1,1,1,0,1,1,1,10
105757,1,1,0,1,1,1,1,0,0,0,0,0,6
105758,1,0,0,0,0,1,0,1,0,1,1,1,10
105759,1,1,1,1,1,1,1,1,1,0,1,0,10
105760,1,1,1,1,1,1,1,1,1,1,0,0,9
105761,1,0,0,0,0,0,0,0,0,0,0,0,0
105762,1,0,0,0,0,0,0,0,0,0,0,0,0
105763,1,0,0,0,0,0,0,0,0,0,0,0,0
105764,1,0,1,0,0,0,0,0,0,0,0,1,2
105765,1,1,0,1,1,1,1,1,1,1,1,1,10
105766,1,1,0,0,0,0,0,0,0,1,1,0,10
105767,1,0,0,0,0,1,1,0,0,0,0,0,6
105768,1,0,0,0,0,0,0,1,0,0,0,0,7
105769,1,1,1,1,0,1,1,1,1,1,1,1,10
105770,1,1,1,1,1,0,0,0,0,0,0,0,4
105771,1,0,1,0,1,1,1,0,1,0,0,0,8
105772,1,1,1,1,1,1,1,1,1,1,1,1,10
105773,1,0,0,0,1,1,0,0,1,1,1,1,10
105774,1,1,0,0,0,1,0,0,0,0,0,0,5
105775,1,0,0,0,0,0,0,0,0,0,0,0,0
105776,1,1,0,0,1,0,1,0,1,0,0,0,8
105777,1,0,1,0,0,0,0,0,0,0,0,0,2
105778,1,0,0,0,0,0,0,0,0,0,0,0,0
105779,1,1,0,0,0,0,1,1,0,0,0,0,7
105780,1,0,0,1,1,0,0,0,0,0,0,0,4
105781,1,1,1,1,1,1,0,1,1,0,0,0,8
105782,1,1,0,0,0,0,0,0,0,0,0,0,1
105783,1,1,1,1,1,1,0,0,0,0,0,0,5
105784,1,0,0,0,0,0,0,0,0,0,0,0,0
105785,1,1,1,1,1,1,1,1,0,0,0,0,7
105786,1,0,0,0,0,0,0,0,0,0,0,0,0
105787,1,0,0,0,0,1,1,1,0,1,1,1,10
105788,1,0,0,0,0,0,0,0,0,0,0,0,0
105789,1,1,1,1,1,1,1,0,1,1,1,0,10
105790,1,1,1,1,1,1,0,1,1,0,1,0,10
105791,1,0,0,0,0,0,0,0,0,0,0,0,0
105792,1,1,1,1,1,1,1,1,1,1,0,0,9
105793,1,0,1,1,0,1,1,0,0,0,0,0,6
105794,1,1,0,0,0,0,0,1,1,1,1,0,10
105795,1,0,1,1,1,1,0,0,1,1,1,0,10
105796,1,1,0,0,0,0,0,0,0,0,0,0,1
105797,1,0,0,0,0,0,0,0,0,0,0,0,0
105798,1,0,0,0,0,0,0,0,0,0,0,0,0
105799,1,1,1,1,1,1,1,1,1,1,1,0,10
105800,1,0,0,1,0,0,0,0,0,0,0,0,3
105801,1,1,0,0,0,1,0,0,0,0,0,0,5
105802,1,0,0,0,0,0,0,0,0,0,0,0,0
105803,1,0,0,0,0,0,0,0,0,0,0,0,0
105804,1,1,1,0,0,0,0,0,0,0,0,0,2
105805,1,1,1,1,1,1,1,1,1,0,1,0,10
105806,1,1,0,0,0,0,0,0,0,0,0,0,1
105807,1,0,0,1,0,0,0,0,0,0,0,0,3
105808,1,0,0,1,1,1,0,1,0,1,1,1,10
105809,1,1,1,1,1,1,1,1,1,1,1,1,10
105810,1,1,1,1,0,1,1,1,1,1,1,1,10
105811,1,1,0,0,0,0,0,0,0,0,0,0,1
105812,1,1,1,1,0,0,0,1,1,0,1,1,10
105813,1,1,1,0,0,0,0,1,0,0,0,0,7
105814,1,0,1,0,0,0,1,0,0,0,0,0,6
105815,1,1,1,1,1,1,1,0,0,0,0,0,6
105816,1,1,1,1,1,1,1,1,1,1,1,1,10
105817,1,1,1,0,1,1,0,1,1,1,1,0,10
105818,1,0,0,0,0,0,0,0,0,0,0,0,0
105819,1,1,0,0,0,0,0,0,0,0,0,0,1
105820,1,0,0,0,1,0,0,1,0,0,0,0,7
105821,1,0,0,0,0,0,0,0,0,1,0,0,9
105822,1,0,0,0,0,0,0,0,0,0,0,0,0
105823,1,1,0,0,0,0,0,0,0,0,0,0,1
105824,1,0,0,0,0,0,0,0,0,0,0,0,0
105825,1,0,0,0,0,0,0,0,0,0,0,0,0
105826,1,0,0,0,0,0,0,0,0,0,0,0,0
105827,1,1,1,1,1,1,1,1,1,1,1,1,10
105828,1,0,0,0,0,0,0,0,0,0,0,0,0
105829,1,0,0,0,0,0,0,0,0,0,0,0,0
105830,1,0,0,0,0,0,0,0,0,0,0,0,0
105831,1,0,0,0,1,1,0,0,0,0,0,0,5
